"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Fos",0,6.60943510685235,0.821,0.073,0
"Ccnd2",0,6.77467599004666,0.737,0.033,0
"Hes5",0,8.23227010791414,0.714,0.016,0
"Basp1",0,-1.97370879569334,0.318,0.983,0
"Zbtb18",0,-2.08921445531135,0.302,0.923,0
"Mef2c",0,-2.44825348416263,0.438,1,0
"Nfia",0,4.00116575263605,0.599,0.086,0
"Meg3",0,-2.08169818548527,0.518,0.999,0
"Thra",0,-1.50371454794335,0.56,0.988,0
"Prdx1",0,2.88624122459212,0.935,0.559,0
"Id2",0,2.05004688388496,0.989,0.673,0
"Bend6",9.67217419777506e-236,-2.16843537988799,0.206,0.767,1.82726714944366e-231
"Enc1",3.43709008369337e-223,-2.26343807279527,0.2,0.74,6.49335058611351e-219
"Foxp1",4.75176556092448e-218,-1.97043825936669,0.266,0.794,8.97703549769853e-214
"Satb2",8.78284883215552e-186,-2.34730501590787,0.15,0.645,1.65925580137082e-181
"Bcl11a",8.32866744915287e-185,-1.90224406163265,0.256,0.747,1.57345185449396e-180
"Hmgb1",1.12796020726447e-181,-1.09979901650017,0.577,0.958,2.13094242356404e-177
"App",3.0490419792956e-178,-1.46571575323591,0.335,0.83,5.76025010728525e-174
"Apbb1",1.61676778300326e-171,-1.63716462610548,0.285,0.761,3.05439769564976e-167
"Plk2",1.14236932630281e-170,-2.03412829196894,0.195,0.667,2.15816413125126e-166
"Ppp3ca",1.52635565335846e-162,-1.00859328260113,0.6,0.953,2.8835911003248e-158
"Bhlhe22",1.61063110283497e-157,-2.45590881634888,0.109,0.567,3.04280427947583e-153
"Usp22",3.38901025721404e-154,-1.57181119227515,0.249,0.723,6.40251817792876e-150
"Mkrn1",2.25591826128557e-142,-1.41708255096962,0.294,0.74,4.26188077922071e-138
"Actl6b",3.63226479564437e-142,-2.23776263975013,0.145,0.562,6.86207465193135e-138
"Actb",4.84101903093336e-141,-1.39075764273009,0.887,0.995,9.1456531532393e-137
"Ube2b",5.0799653130729e-134,-1.24246298722212,0.384,0.802,9.59707046945732e-130
"Lsm11",2.6450432733254e-132,-2.1711828943051,0.141,0.546,4.99701575196634e-128
"Chd3",1.85703560276905e-127,-1.28319574295001,0.334,0.756,3.50831166075129e-123
"Nucks1",1.22942775227235e-126,-1.08180771048852,0.41,0.844,2.32263490959293e-122
"Znhit1",3.01050766274395e-123,-1.53781186854951,0.244,0.654,5.68745107645586e-119
"Prkcb",1.29015798647693e-119,-1.64045719848087,0.219,0.615,2.43736646805222e-115
"Banp",2.18119511546979e-117,-1.85148325629813,0.149,0.539,4.12071381214552e-113
"Smyd2",5.33048988409803e-114,-1.53514826797448,0.222,0.612,1.0070361489038e-109
"Plcb1",6.44489166050195e-110,-1.50143689302623,0.202,0.595,1.21756893250203e-105
"Nsmf",9.07016300011361e-102,-1.27999973403168,0.283,0.663,1.71353519398146e-97
"Pole4",4.02499568099135e-101,-1.110962148258,0.363,0.747,7.60402184052885e-97
"Rtf1",7.02951854031666e-101,-1.04542522100757,0.375,0.765,1.32801664263662e-96
"Zeb2",2.14887388422451e-100,-1.09625627206554,0.344,0.748,4.05965254207695e-96
"Aldoa",3.94478681979856e-96,1.09706703959616,0.785,0.691,7.45249125996344e-92
"Atxn1",2.54860005684104e-84,-1.46971275460092,0.183,0.516,4.81481522738409e-80
"Smarca2",8.2644264876063e-82,-1.24655149842688,0.245,0.578,1.56131545203858e-77
"Spin1",2.38249055816594e-68,-1.14655915862374,0.221,0.53,4.5010011624871e-64
"Trim37",8.29055702001116e-68,-1.18861575637365,0.206,0.501,1.56625203222051e-63
"Satb1",2.13966255729392e-61,-1.12451093006901,0.244,0.531,4.04225050323968e-57
